Transaction_ID,Product_ID,Price,Quantity
2860,PROD_C,42.78,164
2861,PROD_A,132.68,30
2862,PROD_A,56.72,107
2863,PROD_A,143.56,25
2864,PROD_C,95.61,69
2865,PROD_B,76.76,84
2866,PROD_A,95.41,54
2867,PROD_B,87.17,75
2868,PROD_C,118.64,31
2869,PROD_A,56.72,96
2870,PROD_A,65.9,67
2871,PROD_C,136.23,28
2872,PROD_A,143.04,30
2873,PROD_B,136.03,32
2874,PROD_C,74.53,79
2875,PROD_C,121.45,30
2876,PROD_A,81.92,76
2877,PROD_C,84.68,67
2878,PROD_A,46.61,175
2879,PROD_A,96.85,39
2880,PROD_C,44.2,178
2881,PROD_A,63.1,83
2882,PROD_B,131.15,31
2883,PROD_B,46.92,169
2884,PROD_A,29.25,320
2885,PROD_B,28.97,282
2886,PROD_A,142.3,29
2887,PROD_B,85.9,50
2888,PROD_C,73.22,95
2889,PROD_A,125.41,35
2890,PROD_A,128.66,41
2891,PROD_A,63.18,92
2892,PROD_A,110.17,40
2893,PROD_A,120.25,34
2894,PROD_A,105.1,53
2895,PROD_C,39.71,180
2896,PROD_C,133.86,36
2897,PROD_B,90.08,55
2898,PROD_A,56.72,87
2899,PROD_B,75.28,70
2900,PROD_B,24.88,337
2901,PROD_C,36.62,227
2902,PROD_B,119.52,32
2903,PROD_C,20.0,642
2904,PROD_B,74.15,77
2905,PROD_A,87.93,59
2906,PROD_B,27.1,391
2907,PROD_C,146.5,33
2908,PROD_C,49.4,144
2909,PROD_C,59.55,97
2910,PROD_B,59.51,83
2911,PROD_B,49.95,128
2912,PROD_C,20.19,502
2913,PROD_A,114.81,41
2914,PROD_A,145.69,27
2915,PROD_B,49.16,161
2916,PROD_B,106.2,42
2917,PROD_C,116.45,39
2918,PROD_B,130.3,40
2919,PROD_B,74.94,81
2920,PROD_C,59.38,108
2921,PROD_C,62.29,93
2922,PROD_B,112.64,38
2923,PROD_A,126.18,31
2924,PROD_B,43.61,160
2925,PROD_A,68.22,99
2926,PROD_A,137.25,30
2927,PROD_A,124.87,29
2928,PROD_C,148.03,36
2929,PROD_C,118.05,41
2930,PROD_C,71.12,68
2931,PROD_B,96.78,49
2932,PROD_C,105.93,47
2933,PROD_C,30.2,389
2934,PROD_B,90.78,49
2935,PROD_B,112.21,49
2936,PROD_A,41.75,229
2937,PROD_B,121.48,34
2938,PROD_B,95.89,51
2939,PROD_C,143.79,25
2940,PROD_A,25.51,376
2941,PROD_A,54.49,124
2942,PROD_B,98.2,57
2943,PROD_C,58.55,131
2944,PROD_C,112.88,37
2945,PROD_C,118.67,29
2946,PROD_C,33.33,259
2947,PROD_B,86.8,65
2948,PROD_C,86.16,65
2949,PROD_A,68.01,85
2950,PROD_A,141.28,30
2951,PROD_B,127.58,44
2952,PROD_C,110.64,45
2953,PROD_C,112.86,39
2954,PROD_C,80.02,65
2955,PROD_C,139.73,30
2956,PROD_B,110.3,55
2957,PROD_C,114.77,40
2958,PROD_B,132.02,33
2959,PROD_C,55.63,112
2960,PROD_C,124.92,42
2961,PROD_A,45.38,219
2962,PROD_B,64.89,102
2963,PROD_A,63.63,100
2964,PROD_B,147.21,28
2965,PROD_C,131.35,23
2966,PROD_C,111.15,48
2967,PROD_B,114.52,42
2968,PROD_A,93.07,59
2969,PROD_B,143.12,26
2970,PROD_B,84.51,61
2971,PROD_C,69.47,81
2972,PROD_A,41.19,220
2973,PROD_B,122.21,35
2974,PROD_A,115.48,55
2975,PROD_A,69.97,91
2976,PROD_B,23.28,368
2977,PROD_A,129.07,33
2978,PROD_C,21.48,455
2979,PROD_C,111.48,31
2980,PROD_C,146.13,36
2981,PROD_C,76.9,82
2982,PROD_A,50.55,151
2983,PROD_C,111.63,43
2984,PROD_B,126.23,29
2985,PROD_C,91.04,54
2986,PROD_B,145.71,32
2987,PROD_B,26.72,309
2988,PROD_C,85.62,43
2989,PROD_C,113.4,40
2990,PROD_A,132.14,32
2991,PROD_B,43.3,179
2992,PROD_C,124.0,40
2993,PROD_A,91.85,62
2994,PROD_C,71.55,86
2995,PROD_C,37.12,264
2996,PROD_C,132.49,26
2997,PROD_B,40.45,210
2998,PROD_C,60.27,117
2999,PROD_A,57.71,95
3000,PROD_C,133.28,26
3001,PROD_C,107.45,40
3002,PROD_A,123.57,33
3003,PROD_A,52.56,147
3004,PROD_B,101.23,45
3005,PROD_B,94.33,48
3006,PROD_B,128.27,31
3007,PROD_B,137.79,37
3008,PROD_A,21.58,500
3009,PROD_C,107.62,44
3010,PROD_C,26.74,356
3011,PROD_C,91.35,70
3012,PROD_B,57.39,103
3013,PROD_A,59.88,131
3014,PROD_A,65.88,96
3015,PROD_A,100.77,48
3016,PROD_C,63.43,144
3017,PROD_B,115.25,34
3018,PROD_A,72.59,77
3019,PROD_B,28.89,268
3020,PROD_A,121.89,43
3021,PROD_B,57.15,149
3022,PROD_A,76.26,96
3023,PROD_B,109.11,53
3024,PROD_A,63.22,97
3025,PROD_A,27.36,331
3026,PROD_B,68.61,68
3027,PROD_B,142.78,40
3028,PROD_C,103.43,51
3029,PROD_B,107.29,42
3030,PROD_A,102.2,59
3031,PROD_A,45.87,139
3032,PROD_B,74.38,83
3033,PROD_C,117.62,38
3034,PROD_B,33.18,288
3035,PROD_A,56.12,118
3036,PROD_A,55.92,96
3037,PROD_C,76.16,76
3038,PROD_B,147.45,33
3039,PROD_A,28.78,323
3040,PROD_A,87.43,69
3041,PROD_A,43.32,150
3042,PROD_B,146.19,28
3043,PROD_B,34.73,222
3044,PROD_C,72.47,91
3045,PROD_A,115.93,40
3046,PROD_A,111.59,47
3047,PROD_C,74.95,91
3048,PROD_A,65.05,106
3049,PROD_C,71.69,86
3050,PROD_C,54.36,107
3051,PROD_A,46.69,157
3052,PROD_B,82.8,61
3053,PROD_B,54.91,117
3054,PROD_B,57.37,109
3055,PROD_B,105.38,40
3056,PROD_A,145.91,21
3057,PROD_C,98.47,46
3058,PROD_C,30.01,313
3059,PROD_A,29.83,251
3060,PROD_B,143.69,29
3061,PROD_C,58.65,148
3062,PROD_A,31.97,322
3063,PROD_A,97.88,66
3064,PROD_B,101.07,52
3065,PROD_A,104.31,56
3066,PROD_C,54.76,111
3067,PROD_C,21.96,441
3068,PROD_A,145.45,19
3069,PROD_C,52.62,157
3070,PROD_A,107.88,56
3071,PROD_C,111.86,39
3072,PROD_B,99.3,49
3073,PROD_C,60.68,94
3074,PROD_B,55.24,129
3075,PROD_B,97.7,61
3076,PROD_A,132.59,25
3077,PROD_B,143.08,31
3078,PROD_C,33.77,244
3079,PROD_C,40.13,200
3080,PROD_B,142.82,31
3081,PROD_A,115.75,39
3082,PROD_B,134.79,31
3083,PROD_C,46.34,153
3084,PROD_C,96.39,61
3085,PROD_B,111.15,45
3086,PROD_B,108.41,46
3087,PROD_B,73.06,66
3088,PROD_C,22.0,458
3089,PROD_C,95.78,61
3090,PROD_C,52.9,131
3091,PROD_A,78.53,79
3092,PROD_C,144.49,38
3093,PROD_C,71.87,96
3094,PROD_A,129.17,35
3095,PROD_A,44.51,156
3096,PROD_A,107.42,31
3097,PROD_A,147.01,27
3098,PROD_A,33.25,248
3099,PROD_A,21.08,548
3100,PROD_B,76.37,73
3101,PROD_B,32.04,263
3102,PROD_B,117.29,30
3103,PROD_B,138.89,27
3104,PROD_C,76.42,80
3105,PROD_A,53.63,165
3106,PROD_C,76.47,74
3107,PROD_A,114.05,43
3108,PROD_A,21.18,592
3109,PROD_C,96.63,47
3110,PROD_B,99.73,53
3111,PROD_C,102.9,43
3112,PROD_C,51.46,154
3113,PROD_A,112.83,43
3114,PROD_A,31.88,290
3115,PROD_A,45.91,143
3116,PROD_B,134.07,36
3117,PROD_C,116.03,55
3118,PROD_C,21.79,423
3119,PROD_B,52.29,126
3120,PROD_C,47.87,156
3121,PROD_C,55.2,137
3122,PROD_A,52.18,122
3123,PROD_B,28.13,219
3124,PROD_A,79.66,86
3125,PROD_B,115.26,45
3126,PROD_A,98.88,39
3127,PROD_C,107.47,41
3128,PROD_B,30.55,375
3129,PROD_B,143.69,36
3130,PROD_A,129.0,39
3131,PROD_B,124.66,35
3132,PROD_C,126.99,35
3133,PROD_C,141.25,29
3134,PROD_C,90.75,68
3135,PROD_A,46.04,140
3136,PROD_B,100.18,44
3137,PROD_A,116.57,46
3138,PROD_C,115.93,40
3139,PROD_B,87.79,75
3140,PROD_C,28.9,291
3141,PROD_B,68.24,88
3142,PROD_B,139.7,26
3143,PROD_A,95.98,53
3144,PROD_B,89.98,47
3145,PROD_C,54.95,114
3146,PROD_B,67.9,72
3147,PROD_C,136.39,35
3148,PROD_A,106.64,51
3149,PROD_C,122.36,28
3150,PROD_B,79.06,87
3151,PROD_C,101.93,71
3152,PROD_C,52.29,133
3153,PROD_B,111.71,38
3154,PROD_C,75.59,116
3155,PROD_B,77.53,60
3156,PROD_A,104.41,47
3157,PROD_C,141.72,30
3158,PROD_A,28.32,406
3159,PROD_C,127.22,37
3160,PROD_C,58.01,105
3161,PROD_A,77.71,63
3162,PROD_C,22.85,435
3163,PROD_C,59.14,95
3164,PROD_A,85.34,64
3165,PROD_C,27.3,322
3166,PROD_B,83.84,52
3167,PROD_C,140.52,36
3168,PROD_C,33.7,237
3169,PROD_C,119.38,32
3170,PROD_A,73.26,78
3171,PROD_B,105.17,47
3172,PROD_B,53.83,97
3173,PROD_C,40.73,202
3174,PROD_A,40.86,164
3175,PROD_A,29.16,410
3176,PROD_B,44.13,184
3177,PROD_A,106.35,43
3178,PROD_C,134.62,29
3179,PROD_C,125.84,35
3180,PROD_A,109.07,48
3181,PROD_C,34.36,247
3182,PROD_B,57.59,111
3183,PROD_C,60.27,108
3184,PROD_A,52.49,120
3185,PROD_B,86.95,59
3186,PROD_C,89.62,43
3187,PROD_B,66.4,107
3188,PROD_A,65.99,98
3189,PROD_C,127.71,31
3190,PROD_C,122.61,49
3191,PROD_B,60.01,109
3192,PROD_C,138.79,26
3193,PROD_C,143.87,33
3194,PROD_C,62.48,107
3195,PROD_C,66.08,99
3196,PROD_A,85.73,59
3197,PROD_C,142.35,31
3198,PROD_B,133.92,31
3199,PROD_A,33.33,282
3200,PROD_B,71.05,63
